grain,perspective,year,period,period_sort,seg1,seg2,metric,value,source
week,product,2025,08월 2주차,20250802,e-영업3,키즈,일평균거래액,2101283.11688312,상품관점 - 주별 실적(기본).xlsx
week,product,2025,08월 3주차,20250803,e-영업3,키즈,일평균거래액,2369540.25974026,상품관점 - 주별 실적(기본).xlsx
week,product,2025,08월 4주차,20250804,e-영업3,키즈,일평균거래액,3181076.62337662,상품관점 - 주별 실적(기본).xlsx
week,product,2025,09월 1주차,20250901,e-영업3,키즈,일평균거래액,2754906.49350649,상품관점 - 주별 실적(기본).xlsx
week,product,2025,09월 2주차,20250902,e-영업3,키즈,일평균거래액,4199563.63636364,상품관점 - 주별 실적(기본).xlsx
week,product,2025,09월 3주차,20250903,e-영업3,키즈,일평균거래액,5201027.27272727,상품관점 - 주별 실적(기본).xlsx
week,product,2025,09월 4주차,20250904,e-영업3,키즈,일평균거래액,9671821.2987013,상품관점 - 주별 실적(기본).xlsx
week,product,2025,10월 1주차,20251001,e-영업3,키즈,일평균거래액,7480137.14285714,상품관점 - 주별 실적(기본).xlsx
week,product,2025,10월 2주차,20251002,e-영업3,키즈,일평균거래액,8249990.12987013,상품관점 - 주별 실적(기본).xlsx
week,product,2025,10월 3주차,20251003,e-영업3,키즈,일평균거래액,11073466.4935065,상품관점 - 주별 실적(기본).xlsx
week,product,2025,10월 4주차,20251004,e-영업3,키즈,일평균거래액,11685628.5714286,상품관점 - 주별 실적(기본).xlsx
week,product,2025,10월 5주차,20251005,e-영업3,키즈,일평균거래액,10402024.9350649,상품관점 - 주별 실적(기본).xlsx
week,product,2025,11월 1주차,20251101,e-영업3,키즈,일평균거래액,5276261.03896104,상품관점 - 주별 실적(기본).xlsx
week,product,2025,11월 2주차,20251102,e-영업3,키즈,일평균거래액,5971678.83116883,상품관점 - 주별 실적(기본).xlsx
week,product,2025,11월 3주차,20251103,e-영업3,키즈,일평균거래액,5492210.51948052,상품관점 - 주별 실적(기본).xlsx
week,product,2025,11월 4주차,20251104,e-영업3,키즈,일평균거래액,7017564.80519481,상품관점 - 주별 실적(기본).xlsx
week,product,2025,12월 1주차,20251201,e-영업3,키즈,일평균거래액,6032217.53246753,상품관점 - 주별 실적(기본).xlsx
